"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87292361449","1","G0258: District Capital Water Supply Project (Grant Project)","","start-actual","","end-actual","Ministry of Public Works|Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2011","2014","14259721.1389","1644007.48878"
"87292191219","1","G0100: Dili Urban Water Supply Project","2008-04-25","start-actual","2014-05-31","end-actual","Ministry of Public Works|Asian Development Bank","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2008","2014","7464498.50581","5086714.7013"
"87292404414","1","South-South Triangular Cooperation on The Capacity Building on Environmental Impact Assessment among Indonesia, Timor-Leste and Japan","2013-03-01","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2013","2013","","166752.691174"
"87292401934","1","Data Collection Survey for Port Sector","2013-07-23","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","210","Transport and storage","Implementation","2013","2013","357327.205703","294165.877452"
"87292401923","1","Data Collection Survey for Business Development Potentiality","2012-07-27","start-actual","2013-03-15","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","250","Business and other services","Completion","2012","2013","672677.585835","773878.627475"
"87292825254","1","Enhancing Food and Nutrition Security and Reducing Disaster Risk through the Promotion of Conservation Agriculture","","start-actual","","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","311","Agriculture","Implementation","2013","2014","1326355.36682","242174.32886"
"87292811909","1","Disaster Risk Reduction through Building Community Resilience in Timor-Leste - CS.0426","2012-06-15","start-actual","2013-12-14","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","700","Humanitarian aid (Including reconstruction and recovery)","Implementation","2012","2014","1409319.64583","535574.195394"
"872921015191","0","Budget Support to Ministry of Finance","2014-02-01","start-actual","","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","150","Government and civil society","Implementation","2014","2014","","1789626.56"
"87292191148","0","AusAID Program Management Expenses","2010-07-01","start-actual","2014-12-31","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","910","Administrative costs of donors","Implementation","2010","2014","2630176.33871","3163385.96328"
"87292407301","0","Data collection survey on Pragmatic Framework Study Labour Force Plan","","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","250","Business and other services","Completion","2013","2014","","470122.82166"
"87292407302","0","Preparatory Survey for the Project for Construction of Upriver Comoro Bridge","","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","210","Transport and storage","Completion","2013","2014","","516927.00537"
"87292191229","1","EIA Advisor","2012-01-15","start-actual","2013-10-31","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2009","2013","389225.820507","267823.833947"
"87292191230","1","Port Maintenance Advisor","2012-11-27","start-actual","2015-11-24","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","210","Transport and storage","Implementation","2011","2015","514815.54","164814.766628"
"87292191144","1","Climate Change Adaptation","2009-01-01","start-actual","2015-02-28","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2009","2015","4010315.46077","3966188.03575"
"87292405697","0","The Project for the Rehabilitation of Water Supply System in Baboi Craic Village, Atsabe Sub-district, Ermera District","2013-10-23","start-actual","2014-03-31","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Completion","2013","2014","119754.997795","119754.997795"
"87292406360","0","The Project for the Improvement of 2 Water Supply Systems in Uatucarbau Sub-district and Viqueque Sub-district, Viqueque Distric","2014-02-28","start-actual","2015-03-31","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2014","2015","","118675.0"
"87292406357","0","The Project for Extension of Irrigation Channel in Usi-Tacae Village, Oesilo Sub-district, Oecusse District","2014-03-07","start-actual","2015-03-31","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","311","Agriculture","Implementation","2014","2015","","121000.0"
"87292404351","1","Bobonaro WASH Improvement through Community Empowerment Project","2013-02-28","start-actual","","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2013","2014","629208.762382","1191574.76238"
"872921013831","1","The health education promotion project in the elementary education in the districts of Ermera and Dili(3 Years Plan)","2012-12-17","start-actual","2015-12-17","end-actual","Embassy of Japan","JPN","Timor-Leste","TLS","120","Health","Implementation","2012","2015","345596.224253","661420.993147"
"87292405696","0","The Project for the Rehabilitation of Water Supply System in Leuro Village, Lospalos Sub-district, Lautem District","2013-10-23","start-actual","2014-03-31","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2013","2014","115843.35308","115843.35308"
"87292406358","0","The Project for the Installation of Manual Water Pumps in Clacuc Village, Fatuberliu Sub-district, Manufahi District","2014-02-28","start-actual","2015-03-31","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2014","2015","118116.0","118116.0"
"87292406361","0","The Project for the Construction of Water Supply Systems in Vila Maumeta Village and Beloi Village, Atauro Sub-district, Dili District","2014-02-28","start-actual","2015-03-31","end-actual","Unspecified","DAC","Timor-Leste","TLS","140","Water supply and sanitation","Implementation","2014","2015","121000.0","121000.0"
"87292405699","0","The Project for the Construction of School Building of Primary and Junior High School in Debos Village, Suai Sub-district, Covalima District","2013-11-05","start-actual","2014-03-31","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","110","Education","Implementation","2013","2014","","125628.145894"
"87292405695","0","The Project for the Construction of School Building of Manleuana Village Primary and Junior High school in Dili District","2013-11-05","start-actual","2014-03-31","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","110","Education","Implementation","2013","2014","","121000.0"
"87292406359","0","The Project for Renovation of Junior High School in Fuiloro Village, Lospalos Sub-district, Lautem District","2014-03-07","start-actual","2015-03-31","end-actual","Embassy of Japan","JPN","Timor-Leste","TLS","110","Education","Implementation","2014","2015","","121000.0"
"87292405698","0","The Project for Improving Public Health Condition in Motaulun Village, Bazartete Sub-district, Liquisa District","2013-10-23","start-actual","2014-03-31","end-actual","Embassy of Japan","JPN","Timor-Leste","TLS","120","Health","Completion","2013","2014","","123949.660903"
"87292411938","1","The Project for Improvement of Livelihood for the Farmers in Mountainous Areas","2012-06-21","start-actual","","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","311","Agriculture","Completion","2012","2013","16246.5679776","524331.793723"
"87292475631","0","Training and Employment Support Programme (TESP)","2013-01-01","start-actual","","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","110","Education","Implementation","2013","2014","5802899.03819","4423755.03819"
"87292191113","1","Electoral Capacity Building Program","2007-07-01","start-actual","2014-12-31","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","150","Government and civil society","Implementation","2007","2014","1069285.53407","935133.95628"
"87292393262","1","Programa Nasional Dezenvolvimentu Suco (PNDS)","2012-07-01","start-actual","2017-06-30","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","150","Government and civil society","Implementation","2012","2017","972919.573996","11922779.5228"
"87292393359","1","Australia Timor Leste Program of Assistance for Secondary Services Phase 2 (ATLASS II)","2012-07-01","start-actual","2016-06-30","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","120","Health","Implementation","2012","2016","1527765.12154","7011414.65271"
"87292191197","1","Programme Estimate No 2 (ICB)","2010-04-01","start-actual","2011-04-01","end-actual","European Union","DAC","Timor-Leste","TLS","150","Government and civil society","Implementation","2010","2014","367446.99907","393129.531889"
"87292431636","1","Rural Development Phase III - RDP III - Technical Assistance - PMU","2009-07-03","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2009","2014","5160696.06553","4780639.51561"
"87292435706","0","ASYCUDA System and Network Expert","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","160","Other social infrastructure and services","Implementation","2013","2014","136344.626993","101172.313497"
"87292435707","0","Legal Adviser in the Departmentof Consultation and Legal Affairs","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","150","Government and civil society","Implementation","2013","2014","161962.181388","68809.6761524"
"87292436174","0","Programme Estimate No 2 (TCF II)","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","150","Government and civil society","Implementation","2013","2014","110213.321911","87638.3290459"
"87292191130","1","Seeds of Life (SOL)","2000-01-01","start-actual","2016-06-30","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","311","Agriculture","Implementation","2000","2016","54573635.9327","25288595.4656"
